id,name,address,city,district,lat,lon,url_2gis,parking_type,paid,tariff,capacity,parent_object,hours,rating,review_count,has_photos
70000001094488338_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1A479855-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J623703f,"Almaty Parking, парковка №5801",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094488338_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1A479855-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000019HAAI1I70J623703f,частная,,,,,24/7,1.8,21,True
9429940001709461_zcv7wAcc17d0dBCI383618BJ2HI325vt91f504839-2465J281J2J97478B-d8dd33G4G2B16786673A483Hryf8i3bdB9A828925AJ8H9940012HHI2JHJIHG2I5d,"Ардагер, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001709461_zcv7wAcc17d0dBCI383618BJ2HI325vt91f504839-2465J281J2J97478B-d8dd33G4G2B16786673A483Hryf8i3bdB9A828925AJ8H9940012HHI2JHJIHG2I5d,частная,,,,,24/7,3.3,5,True
70000001057444517_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI16775473-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000018HACI1I70J62370d1,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057444517_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI16775473-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000018HACI1I70J62370d1,частная,,,,,24/7,,,False
70030077109177224_cv7wAcrydBdB9A82AJ8H1J2JHGIIG1GB25vt91fz39-c17d0167866CI21948744-d8d50482465J28B3836192528BIJH3If8i3b78B8d33G4G2732300775HB3I1IHc,,,Алматы,,,,https://2gis.kz/almaty/geo/70030077109177224_cv7wAcrydBdB9A82AJ8H1J2JHGIIG1GB25vt91fz39-c17d0167866CI21948744-d8d50482465J28B3836192528BIJH3If8i3b78B8d33G4G2732300775HB3I1IHc,частная,,,,,24/7,,,False
70000001081176008_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI19148622-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J6237070,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001081176008_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI19148622-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000019HB4I1I70J6237070,частная,,,,,24/7,1.3,6,True
70000001054918941_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI164C28B6-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J623706d,Парковка ТЦ Байсат,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054918941_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI164C28B6-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000012HB5I1I70J623706d,ТЦ,,,,,24/7,2.9,5,True
70000001110926390_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI220C365B-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J6237017,Парковка ТК Мерей,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110926390_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI220C365B-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000011HB6I1I70J6237017,частная,,,,,See 2GIS,1.9,34,True
70000001057445293_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1677554B-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J6237075,Парковка ТЦ Стройсити,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445293_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1677554B-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000014HB7I1I70J6237075,ТЦ,,,,,See 2GIS,1.4,1,True
70000001101402689_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI2117128A-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J6237017,Парковка ТЦ Alatau Plaza,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101402689_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI2117128A-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G273200001AHB8I1I70J6237017,ТЦ,,,,,24/7,1.7,8,True
70000001093008220_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1A331844-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J6237044,"Almaty Parking, парковка №7004",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093008220_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1A331844-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000011HB9I1I70J6237044,частная,,,,,24/7,1.2,4,True
70000001110935749_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI220C4596-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J62370g7,Парковка супермаркета Арзан,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110935749_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI220C4596-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G273200001AHBAI1I70J62370g7,частная,,,,,24/7,5,3,True
70000001103268452_zcv7wAcc17d0dBCI38361HBBI1IH25vt91f504839-2465J281J2J73278B-d8dd33G4G2B1678663578673ryf8i3bdB9A828925AJ8H00001213HII3HJIHGI2Ged,"Evs, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001103268452_zcv7wAcc17d0dBCI38361HBBI1IH25vt91f504839-2465J281J2J73278B-d8dd33G4G2B1678663578673ryf8i3bdB9A828925AJ8H00001213HII3HJIHGI2Ged,частная,,,,,24/7,,,True
70000001091224483_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1A15346A-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J6237052,Паркинг,,Алматы,,,,https://2gis.kz/almaty/geo/70000001091224483_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI1A15346A-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000014HBCI1I70J6237052,частная,,,,,See 2GIS,,,False
70000001101413914_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI211723B3-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J6237074,Парковка ТЦ Бакорда,,Алматы,,,,https://2gis.kz/almaty/geo/70000001101413914_cv7wAcrydBdB9A82AJ8H1J2JH0IIGHGJ25vt91fz39-c17d0167866CI211723B3-d8d50482465J28B383619251462J3JIf8i3b78B8d33G4G2732000015HC3I1I70J6237074,ТЦ,,,,,24/7,1.5,47,True
9430468281761903_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hbd25vt91fz39-c17d0167866CI92792925-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761903_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hbd25vt91fz39-c17d0167866CI92792925-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA4J2HI2,частная,,,,,24/7,,,False
9430468281761927_cv7wAcrydBdB9A82AJ8H1J2JHGII0H9925vt91fz39-c17d0167866CI92792949-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761927_cv7wAcrydBdB9A82AJ8H1J2JHGII0H9925vt91fz39-c17d0167866CI92792949-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA5J2HI2,частная,,,,,24/7,3.8,1,True
9430468281761930_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hdf25vt91fz39-c17d0167866CI92792952-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761930_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hdf25vt91fz39-c17d0167866CI92792952-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA6J2HI2,частная,,,,,24/7,,,False
9430468281761991_cv7wAcrydBdB9A82AJ8H1J2JHGII0HbA25vt91fz39-c17d0167866CI927929B3-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281761991_cv7wAcrydBdB9A82AJ8H1J2JHGII0HbA25vt91fz39-c17d0167866CI927929B3-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA7J2HI2,частная,,,,,24/7,1,1,False
9430468281762133_cv7wAcrydBdB9A82AJ8H1J2JHGII0H9d25vt91fz39-c17d0167866CI92793155-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762133_cv7wAcrydBdB9A82AJ8H1J2JHGII0H9d25vt91fz39-c17d0167866CI92793155-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA8J2HI2,частная,,,,,24/7,,,True
9430468281762165_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hd525vt91fz39-c17d0167866CI92793187-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762165_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hd525vt91fz39-c17d0167866CI92793187-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HA9J2HI2,частная,,,,,24/7,,,False
9430468281762171_cv7wAcrydBdB9A82AJ8H1J2JHGII0H8e25vt91fz39-c17d0167866CI92793193-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762171_cv7wAcrydBdB9A82AJ8H1J2JHGII0H8e25vt91fz39-c17d0167866CI92793193-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HAAJ2HI2,частная,,,,,24/7,,,False
9430468281762254_cv7wAcrydBdB9A82AJ8H1J2JHGII0H7A25vt91fz39-c17d0167866CI92793276-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762254_cv7wAcrydBdB9A82AJ8H1J2JHGII0H7A25vt91fz39-c17d0167866CI92793276-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HABJ2HI2,частная,,,,,24/7,5,1,False
9430468281762265_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hc625vt91fz39-c17d0167866CI92793287-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,,,Алматы,,,,https://2gis.kz/almaty/geo/9430468281762265_cv7wAcrydBdB9A82AJ8H1J2JHGII0Hc625vt91fz39-c17d0167866CI92793287-d8d50482465J28B383619258AIIJ1JIf8i3b78B8d33G4G297504682HACJ2HI2,частная,,,,,24/7,,,False
70030076166365683_cv7wAcrydBdB9A82AJ8H1J2JHGIIGH0J25vt91fz39-c17d0167866CI2766758A-d8d50482465J28B38361925H29BJHJ2f8i3b78B8d33G4G2732300764H432H2H13,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166365683_cv7wAcrydBdB9A82AJ8H1J2JHGIIGH0J25vt91fz39-c17d0167866CI2766758A-d8d50482465J28B38361925H29BJHJ2f8i3b78B8d33G4G2732300764H432H2H13,частная,,,,,24/7,4.6,0,False
70030076166436041_cv7wAcrydBdB9A82AJ8H1J2JHGIIGH0J25vt91fz39-c17d0167866CI27674626-d8d50482465J28B38361925H29BJHJ2f8i3b78B8d33G4G2732300762H433H2H35,,,Алматы,,,,https://2gis.kz/almaty/geo/70030076166436041_cv7wAcrydBdB9A82AJ8H1J2JHGIIGH0J25vt91fz39-c17d0167866CI27674626-d8d50482465J28B38361925H29BJHJ2f8i3b78B8d33G4G2732300762H433H2H35,частная,,,,,24/7,,,False
9429940001179723_7mcz5Ayc17d0dB3I383611J3IH4Hwak7ckm504839-2465J281J2J97478B-d8dd33G4G2B1678691AA745H4mf8i3bdB9A8289281J8H9940012HH2IJHJIH0Ic1,"Орбита-3, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001179723_7mcz5Ayc17d0dB3I383611J3IH4Hwak7ckm504839-2465J281J2J97478B-d8dd33G4G2B1678691AA745H4mf8i3bdB9A8289281J8H9940012HH2IJHJIH0Ic1,частная,,,,,24/7,4.4,8,False
70000001054874402_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I164B8462-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G905435e,Парковка ТРК АДК,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054874402_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I164B8462-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000013H4J2H81G905435e,ТЦ,,,,,See 2GIS,1.5,68,True
70000001054954379_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I164C6459-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G9054346,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054954379_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I164C6459-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G273200001AH5J2H81G9054346,частная,,,,,24/7,4.7,8,True
70000001057443788_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I1677539A-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000019H6J2H81G90543ce,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443788_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I1677539A-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000019H6J2H81G90543ce,частная,,,,,24/7,5,1,True
70000001089994206_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I199CA442-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000017H7J2H81G90543cf,"Parking, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089994206_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I199CA442-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000017H7J2H81G90543cf,частная,,,,,24/7,,,False
70000001057445211_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I16775543-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000012H8J2H81G9054324,Парковка ТРК Mega Center Alma-Ata,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445211_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I16775543-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000012H8J2H81G9054324,ТЦ,,,,,24/7,3.9,1,True
70030076861608325_7mcz5Ayc17d0dB3I38361H9J2HI9wak7ckm504839-2465J281J2J73278B-d8dd33G4G2B16786919185464mf8i3bdB9A8289281J8H30076977HII3HJIHGI2Gg2,Парковка,,Алматы,,,,https://2gis.kz/almaty/geo/70030076861608325_7mcz5Ayc17d0dB3I38361H9J2HI9wak7ckm504839-2465J281J2J73278B-d8dd33G4G2B16786919185464mf8i3bdB9A8289281J8H30076977HII3HJIHGI2Gg2,частная,,,,,24/7,,,False
70000001094799026_7mcz5Ayc17d0dB3I38361HAJ2HI3wak7ckm504839-2465J281J2J73278B-d8dd33G4G2B1678694AA92474mf8i3bdB9A8289281J8H000011AHHI2JHJIHG2Id6,"Alva, станция зарядки электромобилей",,Алматы,,,,https://2gis.kz/almaty/geo/70000001094799026_7mcz5Ayc17d0dB3I38361HAJ2HI3wak7ckm504839-2465J281J2J73278B-d8dd33G4G2B1678694AA92474mf8i3bdB9A8289281J8H000011AHHI2JHJIHG2Id6,частная,,,,,24/7,4.3,10,True
70000001054917224_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I164C2744-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000015HBJ2H81G905434d,Парковка ТРК Глобус,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054917224_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I164C2744-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000015HBJ2H81G905434d,ТЦ,,,,,24/7,1.7,18,True
70000001110906180_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I220C163A-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000011HCJ2H81G905437b,Парковка БЦ Нурлы Тау,,Алматы,,,,https://2gis.kz/almaty/geo/70000001110906180_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I220C163A-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G2732000011HCJ2H81G905437b,БЦ,,,,,See 2GIS,1.7,1,False
9429940000791465_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I117C2487-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H23J2H81G90543f9,Автостоянка №26,,Алматы,,,,https://2gis.kz/almaty/geo/9429940000791465_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I117C2487-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H23J2H81G90543f9,частная,,,,,24/7,4.7,1,True
9429940000799990_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I117CA9B2-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H24J2H81G90543c4,"Сайран-2, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000799990_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I117CA9B2-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H24J2H81G90543c4,частная,,,,,24/7,4.7,6,True
70000001110970238_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C8045-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H45I1I70J623708f,"Urban parking, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110970238_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C8045-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H45I1I70J623708f,частная,,,,,24/7,1,4,True
70000001057442408_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775262-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H46I1I70J6237048,Парковка №1006,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442408_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775262-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000019H46I1I70J6237048,частная,,,,,24/7,2.9,29,True
70000001054917623_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164C2784-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000014H47I1I70J62370f9,Парковка ТРЦ Достык Плаза,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054917623_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164C2784-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000014H47I1I70J62370f9,частная,,,,,See 2GIS,4,26,True
70000001054875981_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164B85BA-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000012H48I1I70J62370c9,Парковка ТРЦ Ритц-Палас,,Алматы,,,,https://2gis.kz/almaty/geo/70000001054875981_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I164B85BA-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000012H48I1I70J62370c9,ТЦ,,,,,24/7,2.4,30,True
9429940001192409_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I121C342B-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H29J2H81G9054373,"Таугуль, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001192409_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I121C342B-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H29J2H81G9054373,частная,,,,,24/7,5,3,True
70000001093570449_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A388066-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH4AI1I70J62370g8,"Parqour, платная парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001093570449_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1A388066-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH4AI1I70J62370g8,частная,,,,,24/7,,,True
70000001057445380_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1677555A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H4BI1I70J623709d,Парковка ТД Алтын — Тараз,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057445380_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I1677555A-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H4BI1I70J623709d,частная,,,,,,3.9,5,False
9429940001704788_7mcz5Ayc17d0dB3I383612CJ2HI3wak7ckm504839-2465J281J2J97478B-d8dd33G4G2B1678697357AAH4mf8i3bdB9A8289281J8H9940012HHI2JHJIHG2Ie9,"Алмагуль, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001704788_7mcz5Ayc17d0dB3I383612CJ2HI3wak7ckm504839-2465J281J2J97478B-d8dd33G4G2B1678697357AAH4mf8i3bdB9A8289281J8H9940012HHI2JHJIHG2Ie9,частная,,,,,24/7,4.7,9,True
70000001110950980_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C60BA-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H53I1I70J623709e,"Almaty Parking, парковка №4002",,Алматы,,,,https://2gis.kz/almaty/geo/70000001110950980_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I220C60BA-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000011H53I1I70J623709e,частная,,,,,24/7,,,True
70000001089530729_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I19984094-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH54I1I70J62370f1,"Almaty Parking, парковка №2016",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089530729_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I19984094-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G273200001AH54I1I70J62370f1,частная,,,,,24/7,,,True
9429940000794505_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I117C5527-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H35J2H81G90543ag,"Горный, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940000794505_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I117C5527-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H35J2H81G90543ag,частная,,,,,24/7,4.6,4,False
70000001057443666_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775388-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017H56I1I70J62370ga,Автостоянка ТРЦ Moscva Metropolitan,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057443666_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775388-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000017H56I1I70J62370ga,частная,,,,,See 2GIS,4.5,13,True
9429940001492749_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I124C376B-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H37J2H81G9054375,"Жолай-1, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001492749_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I124C376B-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H37J2H81G9054375,частная,,,,,24/7,4.6,5,True
70000001089993664_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I199CA388-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H58I1I70J6237069,"Sputnik Mall Parking, парковка",,Алматы,,,,https://2gis.kz/almaty/geo/70000001089993664_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I199CA388-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000015H58I1I70J6237069,ТЦ,,,,,See 2GIS,4,19,True
70000001057442405_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775262-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H59I1I70J6237020,Автостоянка,,Алматы,,,,https://2gis.kz/almaty/geo/70000001057442405_mcz5Ay4mdBdB9A821J8H1J2JH0IIGHGJwak7ckm739-c17d01678693I16775262-d8d50482465J28B383619281462J3JIf8i3b78B8d33G4G2732000016H59I1I70J6237020,частная,,,,,24/7,3.5,2,True
9429940001206213_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I12237235-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H3AJ2H81G905430d,"Тума, автостоянка",,Алматы,,,,https://2gis.kz/almaty/geo/9429940001206213_mcz5Ay4mdBdB9A821J8H1J2J1GIIGHG3wak7ckm739-c17d01678693I12237235-d8d50482465J28B38361928452I5HJIf8i3b78B8d33G4G297499400H3AJ2H81G905430d,частная,,,,,24/7,3.8,3,True
